,ID,1. Молоко до 1%,"2. Молоко до 2,5%",3. Молоко более 3%,4. Сгущенка,5. Кефир до 1%,"6. Кефир до 2,5%",7. Кефир более 3%,8. Йогурт до 1%,"9. Йогурт до 2,5%",10. Йогурт более 3%,11. Творог до 5%,12. Творог более 5%,13. Сырки,14. Творожники,15. Сметана до 15%,16. Сметана более 20%,17. Сыр мягкий,18. Сыр до 25%,19. Сыр более 25%,20. Маргарин,21. Масло бутербр.,22. Мороженное,23. Бананы,24. Ягоды,25. Киви,26. Груша,27. Клубника,28. Сухофрукты,29. Изюм,30. Ананас,31. Яблоко,32. Грейпфрут,33. Виноград,34. Мандарин,35. Лимон,36. Апельсин,37. Персик,38. Слива,39. Персик в сезон,40. Сливы в сезон,41. Абрикосы в сезон,42. Арбуз в сезон,43. Мандарины в сезон,44. Черешня в сезон,45. Клубника в сезон,46. Ягоды в сезон,47. Капуста свежая,48. Капуста приготов.,49. Цветная капуста свежая,50. Цветная капуста пригот.,51. Морковь свежая,52. Морковь пригот.,53. Свекла,54. Сельдерей,55. Огурец,"56. Салат, руккол","57. Петрушка, укроп",58. Горох свежий,59. Горох пригот.,60. Бобы,61. Фасоль,62. Чечевица,63. Овощной салат,64. Окрошка,65. Винегрет,66. Зеленый лук свежий,67. Зеленый лук пригот.,68. Томаты свежие,69. Томаты пригот.,70. Перец пригот.,71. Грибы,72. Капуста квашеная,73. Шпинат,74. Кабачок,75. Тыква,76. Кукуруза,77. Горох конс.,78. Маринады,79. Баклажан,80. Брокколи,81. Тыква в сезон,82. Кабачок в сезон,83. Перец в сезон,84. Редис в сезон,85. Грибы в сезон,86. Капуста квашеная в сезон,87. Яйца,88. Курица с кожей,89. Курица без кожи,90. Мясо в сложном блюде,"91. Туш. Говядина, гуляш",92. Стейк из говядины,93. Котлета,94. Свинина тушеная,95. Свинина жареная,96. Баранина,"97. Рыба жареная, суп","98. Рыба вяленая, соленая",99. Морепродукты,100. Пирожки с мясом,101. Куринный рулет,102. Сосиськи,103. Колбаса вареная,104. Колбаса копченая,"105. Буженина, окорок, ветчина",106. Сало,107. Субпродукты,108. Картофель,109. Паста,110. Белый хлеб,111. Черный хлеб,112. Серый хлеб,113. Рис,114. Картофель во фритюре,115. Вареники,116. Пельмени,117. Пицца,118. Гречневая крупа,119. Манная каша,120. Хлопья,121. Овсянная круппа,122. Пшено,123. Прочие злаки,124. Борщ,125. Бульон,126. Рассольник,127. Суп с овощами,128. Грибной суп,129. Гороховый суп,130. Куринный суп с лапшой,131. Соки,132. Кофе,133. Чай,134. Вода,135. Газировка,136. Безалкогольные напитки,137. Пиво,138. Вино,"139. Водка, коньяк, ликер",140. Квас,141. Блины,142. Булочка,"143. Сушки, баранки",144. Конфеты шоколад.,145. Конфеты карамель,146. Торт,147. Халва,148. Печенье,"149. Мед, джем, варенье",150. Шоколад,151. Бисквит,152. Пряники,"153. Пастила, зефир",154. Вафли,155. Чипсы,156. Сухарики,157. Орехи,158. Майонез,159. Кетчуп,160. Соевый соус,175. Соевое масло,176. Кукурузное масло,177. Растительное масло,178. Подсолнечное масло,179. Рапсовое масло,180. Хлопковое масло,181. Оливковое масло,182. Сливочное масло,183. Питание в ресторанах
748,54-502-009-01,0,0,5,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,2,0,0,0,1,1,0,0,0,3,3,0,2,0,1,0,2,0,0,0,2,2,2,0,7,2,5,5,2,2,0,1,0,0,2,0,2,2,2,0,1,1,1,0,3,1,1,0,0,5,5,0,0,1,0,0,0,1,1,3,1,1,0,0,0,3,0,2,2,0,2,2,2,0,1,0,0,0,0,0,0,0,3,3,3,3,0,0,0,1,1,0,6,0,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,1,1,1,7,0,0,0,0,2,1,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,2,0,0,1,2,0
749,54-502-011-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,2,1,0,3,0,4,0,1,0,0,0,0,1,1,0,0,3,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,1,0,0,6,3,3,0,6,0,1,0,3,4,7,0,0,1,0,2,2,0,1,0,0,0,0,0,3,0,0,0,3,0,1,0,6,0,5,5,0,1,0,3,2,1,0,0,7,0,1,0,0,0,1,0,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,0,0,0
750,54-002-071-01,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,5,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1,3,3,0,1,1,0,0,2,2,0,1,1,1,0,1,1,1,0,1,0,2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,2,2,2,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,2,5,1,0,1,0,0,3,1,2,2,1,1,1,0,1,0,0,1,2,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
751,54-101-027-01,0,0,1,0,0,1,0,0,1,0,0,5,0,1,5,0,0,0,3,0,1,1,1,2,3,1,2,2,5,1,3,1,1,1,1,1,1,0,3,0,3,3,5,3,3,3,1,1,1,1,1,3,3,0,3,3,3,0,0,0,0,0,3,1,1,2,1,3,3,1,0,1,0,1,1,0,1,2,1,1,5,2,5,1,0,2,2,1,2,0,2,2,1,1,0,1,1,1,2,1,0,0,1,0,1,1,1,2,2,2,1,1,2,0,1,1,1,2,1,0,2,0,0,1,0,1,2,1,0,2,2,5,5,6,0,0,1,1,1,1,0,0,1,5,1,1,0,0,5,1,0,0,1,0,0,1,5,1,1,1,0,0,0,1,0,0,1,0,1
752,54-101-028-01,0,3,0,0,3,0,0,0,0,1,4,0,0,2,4,0,2,0,5,0,2,0,3,1,0,1,1,2,2,0,5,1,1,1,2,1,1,1,3,5,2,1,2,5,4,4,2,3,1,1,4,3,2,0,2,3,3,1,1,0,1,0,2,2,1,1,1,2,2,2,1,2,0,2,2,1,1,1,0,1,3,3,3,4,2,2,3,2,0,0,1,0,0,2,1,0,2,2,1,0,1,1,2,2,2,1,1,3,2,0,5,3,1,0,0,1,1,5,0,0,2,2,2,1,0,0,1,0,1,1,0,5,5,6,0,0,1,1,0,0,1,0,0,3,0,2,2,0,3,3,0,0,4,0,1,0,2,0,2,2,0,0,0,1,0,0,0,0,2
753,54-001-012-01,0,5,0,0,0,5,0,0,2,0,2,0,0,1,5,0,0,0,5,0,5,0,1,1,0,2,0,0,1,0,6,2,0,2,2,2,0,0,5,6,6,2,6,1,4,4,2,2,0,0,5,5,1,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,1,0,4,0,2,0,1,1,2,0,0,0,3,2,2,0,4,3,1,2,1,3,0,2,2,1,0,3,1,2,1,2,0,2,3,1,0,2,3,2,5,5,0,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,5,6,5,0,0,0,0,0,0,1,0,4,2,2,1,0,3,2,2,0,0,1,5,0,2,2,2,2,0,0,0,0,3,0,0,1,2,0
754,54-101-029-01,5,5,0,3,2,0,2,0,0,0,1,1,0,0,1,1,0,1,2,1,0,3,2,1,1,1,0,0,0,0,5,0,0,0,2,2,0,0,2,2,2,2,2,1,5,5,3,1,0,3,3,0,2,1,1,3,3,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,2,1,0,1,1,1,2,0,2,3,3,3,2,0,5,4,3,4,4,3,4,5,5,3,4,3,4,4,3,3,3,3,3,3,4,5,5,3,3,3,3,1,0,1,1,1,0,1,2,0,0,2,2,2,2,2,0,2,1,5,7,2,1,1,3,1,0,5,2,2,2,3,3,1,0,2,5,2,0,0,0,2,0,1,1,5,5,5,0,0,0,3,0,0,0,0,0
755,54-101-029-02,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,2,1,1,1,0,0,0,0,5,0,0,0,2,2,0,0,2,2,2,2,2,1,5,5,3,1,0,3,3,0,2,1,1,3,3,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,2,1,0,1,1,1,2,0,2,3,3,3,2,0,5,4,0,1,1,0,1,2,2,0,1,0,1,1,0,0,0,0,0,0,1,5,5,3,3,3,3,1,0,1,1,1,0,1,2,0,0,2,2,2,2,2,0,2,1,5,7,2,1,1,3,1,0,5,2,2,2,3,3,1,0,2,0,5,2,0,0,0,0,1,1,1,1,1,0,0,0,3,0,0,0,0,0
756,54-101-031-01,3,3,3,5,0,0,0,3,3,3,0,0,0,2,3,3,5,5,5,2,2,0,1,1,0,2,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,1,0,0,3,0,0,3,3,3,3,1,3,3,5,5,2,2,2,2,2,2,0,2,2,1,0,2,2,2,2,2,1,1,3,2,5,5,5,2,0,1,2,0,3,0,0,5,2,0,2,2,2,2,2,2,2,0,3,5,5,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,3,0,0,0,0,0
757,54-101-032-01,0,5,0,0,3,0,0,0,0,0,0,3,2,3,5,0,1,0,3,0,3,0,3,1,1,1,0,1,0,1,3,3,0,3,0,3,0,0,0,2,2,3,2,2,0,5,3,2,2,3,3,3,3,2,3,3,3,2,2,0,3,0,2,0,2,3,2,0,2,2,2,3,0,3,1,0,2,0,2,2,1,3,4,3,1,3,1,0,3,1,3,0,3,0,0,1,3,0,1,0,1,3,3,3,2,0,2,3,0,0,5,3,3,0,0,2,3,4,0,0,3,0,0,3,0,2,2,2,1,2,0,0,6,5,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
758,54-002-016-01,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,8,2,0,8,0,0,0,0,8,0,8,7,0,6,0,0,8,8,8,8,8,8,8,8,1,1,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,5,5,2,1,0,0,2,4,1,1,1,1,1,1,1,1,0,1,0,0,8,8,0,0,0,2,3,0,8,0,2,0,3,2,0,1,0,0,1,0,0,3,0,1,0,1,0,1,1,1,8,8,0,0,0,0,2,0,1,0,4,0,0,0,0,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,7,0
759,54-002-001-01,0,5,0,0,2,0,0,0,0,0,0,2,0,2,2,0,1,0,1,0,2,0,1,1,0,1,1,1,1,0,4,0,0,1,1,1,0,0,1,1,1,1,1,0,2,2,1,1,0,0,5,5,5,0,1,5,4,2,0,0,2,0,2,0,2,2,2,2,0,2,0,2,0,2,1,0,2,2,2,0,2,2,2,3,0,1,5,0,2,0,1,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1,2,0,0,5,0,1,0,1,1,0,2,0,0,2,1,0,2,0,1,1,0,0,2,0,0,6,6,0,0,1,0,1,0,2,0,0,0,2,1,0,1,2,2,0,2,0,1,0,0,0,1,1,0,0,0,5,5,0,0,0,1,0
760,54-001-013-01,0,1,0,1,2,2,0,0,2,0,0,2,0,1,3,0,3,0,0,0,0,3,2,1,0,0,0,1,1,1,3,2,0,2,2,1,0,0,2,2,2,3,3,2,4,4,2,2,2,2,2,2,2,0,2,0,0,0,2,0,0,0,2,1,1,0,0,1,2,2,0,2,0,3,3,0,0,2,0,3,3,3,3,3,3,3,2,3,3,5,2,0,2,0,0,0,2,3,1,1,2,6,6,6,5,2,1,3,3,0,0,0,3,2,0,1,0,3,0,3,3,0,0,2,3,1,3,1,1,3,3,5,5,5,4,3,1,1,0,0,1,2,0,3,5,2,1,2,5,2,1,1,1,1,1,1,2,2,0,1,0,0,0,3,0,0,1,3,2
761,54-002-021-01,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,5,0,2,2,3,0,0,1,0,0,0,0,5,0,5,3,0,0,0,0,3,2,2,2,0,1,0,3,3,3,2,2,0,3,2,0,3,2,3,0,0,0,0,0,3,0,0,0,2,3,0,3,3,2,0,0,0,0,3,3,0,0,0,2,3,0,0,0,3,3,0,3,3,0,1,0,0,3,2,1,0,1,0,0,0,1,0,1,1,3,2,6,0,1,2,0,0,0,1,1,0,0,1,0,0,2,0,1,3,1,0,0,3,0,6,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,2,0,0,0,2,0,0,6,5,3,0,0,0,5,5,0,0,0,0,1
762,54-002-020-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,1,0,2,2,2,2,0,2,1,1,3,3,3,3,3,3,3,3,1,2,0,1,1,0,1,0,2,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,2,2,0,0,0,0,2,1,0,2,2,2,2,2,2,2,0,3,3,1,1,1,1,1,0,1,1,1,0,2,0,3,3,3,1,0,3,2,4,4,4,1,2,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,8,8,0,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0
763,54-002-018-01,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,3,0,6,0,0,0,3,5,0,0,3,3,3,3,5,2,3,3,2,1,0,1,5,2,2,0,5,5,5,0,2,0,0,0,4,0,2,0,0,3,4,4,0,0,0,0,1,1,2,0,2,1,0,5,4,4,0,4,0,0,3,0,0,0,3,3,0,0,3,0,1,0,0,0,0,0,0,1,2,1,2,0,5,0,0,0,1,0,0,4,0,0,0,4,0,2,0,2,2,0,1,0,0,2,7,8,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0
764,54-002-017-01,0,7,5,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,1,1,2,1,2,0,0,0,0,1,0,3,0,8,8,1,0,0,2,0,0,0,0,0,0,8,8,2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,8,8,8,0,8,3,2,0,2,2,0,0,2,2,0,2,3,0,1,0,0,8,8,0,3,2,3,3,3,4,5,0,1,1,0,1,0,0,0,0,1,0,2,2,2,2,2,2,2,3,8,8,8,0,0,1,0,1,0,2,0,1,0,8,0,0,8,6,0,0,0,5,0,0,1,1,2,8,0,0,0,0,8,0,0,0,0,0
765,54-001-014-01,0,6,0,0,0,6,0,0,0,0,0,1,0,1,0,5,0,0,6,0,6,0,0,1,0,2,0,0,0,0,0,1,1,0,2,0,0,0,2,2,2,1,5,5,4,4,2,1,0,0,3,1,1,0,0,1,1,0,1,0,0,0,2,0,1,0,1,3,3,1,1,2,0,0,0,1,1,4,0,0,0,2,3,3,1,2,5,3,0,0,0,0,1,3,3,0,3,3,1,0,0,1,5,5,3,3,0,3,3,7,0,0,1,0,0,2,1,2,0,0,0,0,0,1,0,1,1,1,1,1,3,7,0,8,0,0,2,1,0,0,0,0,2,8,0,0,5,7,7,3,0,0,0,0,0,1,0,6,0,0,0,0,0,3,0,0,0,3,0
766,54-001-016-01,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,3,3,0,0,1,0,0,0,6,0,0,1,2,3,0,0,0,6,0,4,2,0,2,5,1,3,0,1,0,4,1,0,5,3,5,0,0,0,0,0,4,2,1,1,3,3,4,1,1,3,0,1,0,0,1,1,2,0,0,3,0,5,1,3,3,1,0,2,0,0,3,1,0,0,1,1,0,0,0,0,3,3,2,1,1,2,2,0,6,0,1,0,0,1,1,1,0,0,3,1,1,3,0,0,2,2,2,2,0,5,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0
767,54-001-046-02,0,0,1,5,0,1,0,0,5,0,0,1,0,0,0,1,0,0,4,0,1,2,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,2,2,2,5,5,5,6,6,2,2,0,0,1,4,1,0,1,0,1,0,0,0,0,0,2,1,1,0,2,0,1,1,0,2,0,0,0,2,2,2,0,0,0,0,5,5,0,4,4,0,3,2,2,1,1,2,0,0,2,2,0,2,0,1,2,2,0,1,0,5,5,5,5,0,1,0,1,3,1,2,2,0,1,1,0,1,0,0,2,0,1,2,2,5,6,7,0,0,0,0,0,1,1,1,3,4,2,2,1,3,5,2,1,0,2,3,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0
768,54-001-048-02,0,3,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,5,3,0,1,0,1,0,1,1,0,3,0,0,3,1,1,0,0,0,1,0,2,3,0,2,3,2,1,0,0,1,2,1,0,2,0,1,0,1,0,0,0,2,1,2,0,0,2,1,0,1,2,0,0,1,0,2,2,0,0,1,1,2,3,2,2,3,2,0,1,1,0,1,1,1,2,1,1,1,0,0,1,0,4,0,3,1,4,2,6,0,5,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,3,5,6,6,0,3,0,0,1,0,2,1,0,3,0,0,0,4,6,1,0,0,0,2,0,0,0,4,3,0,0,0,0,2,0,0,0,2,0
769,54-001-040-02,0,0,0,2,0,0,0,2,2,0,0,2,2,1,0,6,0,0,3,0,3,3,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,0,0,0,0,3,1,0,4,4,2,2,1,1,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,2,2,1,1,0,0,0,1,1,3,0,0,0,0,2,4,1,1,3,0,2,3,2,0,2,2,2,0,2,2,1,3,0,0,0,0,0,4,0,6,2,7,7,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,2,5,3,6,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,0,0,0,3,0,0,2,0,3
770,54-001-025-02,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,5,0,2,2,3,2,0,0,2,2,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,3,1,2,0,0,0,0,0,3,0,0,0,0,3,3,2,2,3,2,0,0,5,0,3,5,5,2,3,2,0,4,0,0,2,3,2,5,0,5,5,8,0,0,5,0,0,1,1,1,0,0,0,1,1,5,1,1,3,1,1,1,0,0,7,8,0,0,0,0,0,0,1,2,2,6,7,1,1,7,6,1,0,1,0,1,0,0,1,6,0,0,0,0,0,3,0,0,0,5,0
771,54-001-011-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,1,1,1,2,2,2,0,5,0,5,0,0,0,0,0,5,3,1,5,0,5,3,1,1,1,0,3,0,0,0,0,1,0,0,3,5,5,1,1,3,3,0,0,3,0,3,3,3,0,3,3,0,1,0,0,0,1,0,0,0,4,4,0,0,5,3,0,1,1,0,1,0,0,0,0,0,3,3,3,1,1,0,3,4,0,6,5,0,0,0,0,0,1,3,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0
772,54-001-010-01,0,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0,0,0,2,2,0,3,0,0,1,0,0,0,0,1,1,0,3,1,1,0,4,3,3,0,3,1,2,2,2,3,0,3,0,2,0,3,0,2,2,3,2,1,3,3,3,0,1,0,1,0,0,3,0,1,0,0,2,3,3,0,3,2,0,3,1,1,0,3,0,0,0,3,0,0,0,1,0,3,0,0,0,3,3,0,0,5,3,1,0,1,0,0,3,0,0,5,3,0,3,0,2,3,2,3,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
773,54-001-009-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,2,2,0,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,0,0,6,0,0,2,2,0,1,0,1,5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
774,54-001-008-01,0,2,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,3,0,0,2,3,2,0,0,3,3,3,5,0,2,3,5,3,3,2,2,5,5,3,2,3,2,5,0,3,0,5,3,3,2,1,3,3,2,3,3,2,3,0,2,0,0,3,3,3,0,0,3,5,5,2,5,3,0,1,1,3,0,2,2,2,2,3,3,2,0,2,0,0,0,2,3,3,3,0,0,5,5,2,0,0,0,0,4,0,3,3,2,0,3,0,2,3,1,1,2,2,6,5,5,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
775,54-001-007-01,0,1,0,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,1,3,0,0,1,0,1,0,0,5,0,1,0,2,5,0,0,2,2,2,2,1,0,5,5,2,2,0,1,2,5,5,0,1,0,0,1,1,2,2,0,1,0,2,1,0,1,2,1,1,2,0,1,1,0,0,2,2,0,2,2,5,5,2,2,2,0,2,1,1,0,1,0,0,0,2,1,0,1,0,0,1,2,1,0,1,2,3,0,5,0,1,0,1,1,0,2,0,1,1,1,1,2,0,0,3,0,1,2,1,0,6,7,1,0,0,1,0,1,2,1,2,6,0,1,0,2,2,1,2,2,1,1,0,1,1,5,0,1,0,0,5,5,0,0,1,1,0
776,54-002-094-01,0,0,0,1,0,2,0,0,2,0,0,2,0,0,3,0,1,1,5,0,1,2,3,0,0,1,0,0,0,0,5,0,0,1,1,1,0,0,3,3,3,3,3,3,3,3,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,3,1,3,3,3,3,2,2,1,1,1,1,1,2,1,1,1,0,1,1,0,0,3,1,1,3,0,5,5,2,0,0,1,0,2,1,0,2,0,0,1,2,0,0,1,1,2,0,5,6,6,0,0,1,1,0,1,1,1,2,2,1,1,1,4,4,1,1,1,1,0,0,1,1,2,1,0,0,0,0,3,0,0,0,3,0
777,54-002-095-01,0,0,0,3,0,3,0,2,2,0,0,2,2,1,5,0,0,0,5,0,2,2,2,1,1,1,0,1,1,0,5,1,0,1,2,1,0,0,3,3,3,2,6,2,5,5,2,2,0,1,3,0,1,1,3,3,3,0,2,2,2,0,2,2,2,1,1,2,2,2,0,2,0,0,0,2,2,2,1,1,0,2,5,5,3,2,5,0,2,1,1,0,3,3,3,0,3,2,0,2,2,2,2,2,2,0,2,5,2,6,0,1,2,0,2,2,0,2,2,0,3,2,2,2,2,2,2,1,2,2,1,5,6,8,0,0,0,0,0,2,2,1,1,6,6,1,2,6,5,2,2,5,2,5,0,0,2,3,3,2,0,0,0,3,0,0,2,5,0
778,54-002-095-02,0,3,0,3,0,0,0,2,2,0,0,3,3,1,5,0,0,0,5,0,5,2,3,1,1,1,0,1,1,0,6,1,0,1,2,1,0,0,3,3,3,2,6,2,5,5,2,2,0,1,3,0,2,1,3,3,3,0,2,2,2,0,2,2,2,1,1,2,2,2,0,2,0,0,0,2,2,2,1,1,0,2,5,5,3,2,6,0,2,1,1,0,3,3,3,0,3,2,0,2,2,2,2,2,2,0,2,5,2,6,0,1,2,0,2,2,0,2,2,0,3,2,2,2,2,2,2,1,2,2,1,6,6,5,0,0,0,0,0,2,2,1,1,3,3,1,2,6,5,2,2,5,2,5,0,0,2,3,3,2,0,0,0,3,0,0,1,5,0
779,54-002-096-01,0,5,0,0,0,5,0,0,0,0,3,0,0,1,5,0,0,0,5,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,2,6,1,3,3,3,3,0,2,3,0,2,0,3,0,3,0,1,0,0,0,3,1,2,5,5,1,1,1,1,1,0,0,0,0,0,3,0,0,0,2,2,2,1,5,5,1,1,2,2,1,2,2,2,2,2,0,0,1,6,3,3,3,2,3,1,3,2,0,6,0,1,0,1,1,0,3,2,0,3,0,0,1,2,0,2,0,0,0,0,5,6,7,0,0,0,0,0,0,3,1,0,0,6,1,1,6,5,0,0,0,0,0,1,0,3,3,3,0,0,0,0,4,0,0,0,5,0
780,54-002-097-01,0,0,5,1,0,0,5,0,0,5,0,5,5,2,0,4,0,0,5,5,5,1,1,1,0,0,1,1,1,0,3,0,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,0,0,4,4,4,0,5,5,5,1,1,1,1,0,5,2,1,5,5,5,5,5,1,1,0,2,2,1,1,1,2,1,2,2,5,5,1,1,2,2,0,0,1,0,2,2,2,0,1,1,0,2,0,1,5,5,5,0,1,5,5,5,5,5,2,1,2,2,0,1,1,0,1,1,0,6,0,4,4,4,4,4,2,1,0,3,0,0,0,0,0,1,1,1,3,3,3,3,3,5,5,3,3,3,3,0,0,0,0,5,5,1,0,0,0,3,0,0,0,3,0
781,54-002-098-01,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,3,3,3,3,5,3,0,5,5,5,0,1,0,0,1,5,4,3,5,0,5,2,2,0,3,0,3,3,0,0,1,3,0,3,3,3,3,0,3,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,5,0,2,0,1,0,0,1,0,0,1,1,0,3,0,3,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
782,54-002-099-01,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,2,0,5,0,1,2,0,1,0,2,0,0,5,0,0,2,0,2,0,0,2,2,2,2,5,1,5,5,0,2,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,0,1,3,3,2,2,2,0,0,0,1,1,1,0,1,0,0,2,2,2,2,0,0,2,0,2,0,0,0,0,3,3,0,3,0,0,1,0,1,2,2,0,1,0,2,3,6,6,0,2,0,0,1,0,2,0,0,2,2,0,2,0,1,2,0,0,2,5,0,6,5,0,0,0,0,0,0,2,2,2,5,0,0,1,6,7,1,0,1,1,1,0,0,5,5,0,2,0,0,0,3,0,0,0,5,0
